pincode,state,district,is_active
744101,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,TRUE
744102,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,TRUE
744103,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,TRUE
744104,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,TRUE
744105,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,TRUE
744106,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,TRUE
744107,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,TRUE
744201,ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN,TRUE
744202,ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN,TRUE
744203,ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN,TRUE
744204,ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN,TRUE
744205,ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN,TRUE
744206,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,TRUE
744207,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,TRUE
744209,ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN,TRUE
744210,ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN,TRUE
744211,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,TRUE
744301,ANDAMAN AND NICOBAR ISLANDS,NICOBARS,TRUE
744302,ANDAMAN AND NICOBAR ISLANDS,NICOBARS,TRUE
744303,ANDAMAN AND NICOBAR ISLANDS,NICOBARS,TRUE
744304,ANDAMAN AND NICOBAR ISLANDS,NICOBARS,TRUE
504346,ANDHRA PRADESH,PRAKASAM,TRUE
515001,ANDHRA PRADESH,ANANTAPUR,TRUE
515002,ANDHRA PRADESH,ANANTAPUR,TRUE
515003,ANDHRA PRADESH,ANANTAPUR,TRUE
515004,ANDHRA PRADESH,ANANTAPUR,TRUE
515005,ANDHRA PRADESH,ANANTAPUR,TRUE
515006,ANDHRA PRADESH,ANANTAPUR,TRUE
515101,ANDHRA PRADESH,Sri Sathya Sai,TRUE
515110,ANDHRA PRADESH,Sri Sathya Sai,TRUE
515122,ANDHRA PRADESH,Sri Sathya Sai,TRUE
515123,ANDHRA PRADESH,Sri Sathya Sai,TRUE
515124,ANDHRA PRADESH,Sri Sathya Sai,TRUE
515133,ANDHRA PRADESH,Sri Sathya Sai,TRUE
515134,ANDHRA PRADESH,Sri Sathya Sai,TRUE
515144,ANDHRA PRADESH,Sri Sathya Sai,TRUE
515154,ANDHRA PRADESH,Sri Sathya Sai,TRUE
515159,ANDHRA PRADESH,Sri Sathya Sai,TRUE
515164,ANDHRA PRADESH,Sri Sathya Sai,TRUE
531149,ANDHRA PRADESH,VISAKHAPATANAM,TRUE
531151,ANDHRA PRADESH,VISAKHAPATANAM,TRUE
531162,ANDHRA PRADESH,VIZIANAGARAM,TRUE
531163,ANDHRA PRADESH,VISAKHAPATANAM,TRUE
531173,ANDHRA PRADESH,VISAKHAPATANAM,TRUE
531219,ANDHRA PRADESH,VISAKHAPATANAM,TRUE
532001,ANDHRA PRADESH,SRIKAKULAM,TRUE
532005,ANDHRA PRADESH,SRIKAKULAM,TRUE
532122,ANDHRA PRADESH,SRIKAKULAM,TRUE
532123,ANDHRA PRADESH,SRIKAKULAM,TRUE
532127,ANDHRA PRADESH,SRIKAKULAM,TRUE
532148,ANDHRA PRADESH,SRIKAKULAM,TRUE
532167,ANDHRA PRADESH,SRIKAKULAM,TRUE
532168,ANDHRA PRADESH,SRIKAKULAM,TRUE
532185,ANDHRA PRADESH,SRIKAKULAM,TRUE
532186,ANDHRA PRADESH,SRIKAKULAM,TRUE
532187,ANDHRA PRADESH,SRIKAKULAM,TRUE
532190,ANDHRA PRADESH,SRIKAKULAM,TRUE
532195,ANDHRA PRADESH,SRIKAKULAM,TRUE
532201,ANDHRA PRADESH,SRIKAKULAM,TRUE
532203,ANDHRA PRADESH,SRIKAKULAM,TRUE
532204,ANDHRA PRADESH,SRIKAKULAM,TRUE
532207,ANDHRA PRADESH,SRIKAKULAM,TRUE
532211,ANDHRA PRADESH,SRIKAKULAM,TRUE
532212,ANDHRA PRADESH,SRIKAKULAM,TRUE
532213,ANDHRA PRADESH,SRIKAKULAM,TRUE
532214,ANDHRA PRADESH,SRIKAKULAM,TRUE
532215,ANDHRA PRADESH,SRIKAKULAM,TRUE
532216,ANDHRA PRADESH,SRIKAKULAM,TRUE
532218,ANDHRA PRADESH,SRIKAKULAM,TRUE
532219,ANDHRA PRADESH,SRIKAKULAM,TRUE
532220,ANDHRA PRADESH,SRIKAKULAM,TRUE
532221,ANDHRA PRADESH,SRIKAKULAM,TRUE
532222,ANDHRA PRADESH,SRIKAKULAM,TRUE
532242,ANDHRA PRADESH,SRIKAKULAM,TRUE
532243,ANDHRA PRADESH,SRIKAKULAM,TRUE
532263,ANDHRA PRADESH,SRIKAKULAM,TRUE
532264,ANDHRA PRADESH,SRIKAKULAM,TRUE
532284,ANDHRA PRADESH,SRIKAKULAM,TRUE
532290,ANDHRA PRADESH,SRIKAKULAM,TRUE
532291,ANDHRA PRADESH,SRIKAKULAM,TRUE
532292,ANDHRA PRADESH,SRIKAKULAM,TRUE
532312,ANDHRA PRADESH,SRIKAKULAM,TRUE
532322,ANDHRA PRADESH,SRIKAKULAM,TRUE
532401,ANDHRA PRADESH,SRIKAKULAM,TRUE
532402,ANDHRA PRADESH,SRIKAKULAM,TRUE
532403,ANDHRA PRADESH,SRIKAKULAM,TRUE
532404,ANDHRA PRADESH,SRIKAKULAM,TRUE
532405,ANDHRA PRADESH,SRIKAKULAM,TRUE
532406,ANDHRA PRADESH,SRIKAKULAM,TRUE
532407,ANDHRA PRADESH,SRIKAKULAM,TRUE
532408,ANDHRA PRADESH,SRIKAKULAM,TRUE
532409,ANDHRA PRADESH,SRIKAKULAM,TRUE
532410,ANDHRA PRADESH,SRIKAKULAM,TRUE
532421,ANDHRA PRADESH,SRIKAKULAM,TRUE
532425,ANDHRA PRADESH,SRIKAKULAM,TRUE
532426,ANDHRA PRADESH,SRIKAKULAM,TRUE
532427,ANDHRA PRADESH,SRIKAKULAM,TRUE
532428,ANDHRA PRADESH,SRIKAKULAM,TRUE
532429,ANDHRA PRADESH,SRIKAKULAM,TRUE
532430,ANDHRA PRADESH,SRIKAKULAM,TRUE
532432,ANDHRA PRADESH,SRIKAKULAM,TRUE
532440,ANDHRA PRADESH,Parvathipuram Manyam,TRUE
532443,ANDHRA PRADESH,Parvathipuram Manyam,TRUE
532445,ANDHRA PRADESH,SRIKAKULAM,TRUE
532455,ANDHRA PRADESH,Parvathipuram Manyam,TRUE
532456,ANDHRA PRADESH,Parvathipuram Manyam,TRUE
532457,ANDHRA PRADESH,SRIKAKULAM,TRUE
532458,ANDHRA PRADESH,SRIKAKULAM,TRUE
532459,ANDHRA PRADESH,SRIKAKULAM,TRUE
532460,ANDHRA PRADESH,SRIKAKULAM,TRUE
532461,ANDHRA PRADESH,SRIKAKULAM,TRUE
532462,ANDHRA PRADESH,Parvathipuram Manyam,TRUE
532474,ANDHRA PRADESH,SRIKAKULAM,TRUE
532484,ANDHRA PRADESH,SRIKAKULAM,TRUE
533001,ANDHRA PRADESH,EAST GODAVARI,TRUE
533002,ANDHRA PRADESH,Kakinada,TRUE
533003,ANDHRA PRADESH,EAST GODAVARI,TRUE
533004,ANDHRA PRADESH,EAST GODAVARI,TRUE
533005,ANDHRA PRADESH,Kakinada,TRUE
533006,ANDHRA PRADESH,Kakinada,TRUE
533007,ANDHRA PRADESH,EAST GODAVARI,TRUE
533016,ANDHRA PRADESH,Kakinada,TRUE
533101,ANDHRA PRADESH,EAST GODAVARI,TRUE
533102,ANDHRA PRADESH,EAST GODAVARI,TRUE
533103,ANDHRA PRADESH,EAST GODAVARI,TRUE
533104,ANDHRA PRADESH,EAST GODAVARI,TRUE
533105,ANDHRA PRADESH,EAST GODAVARI,TRUE
533106,ANDHRA PRADESH,EAST GODAVARI,TRUE
533107,ANDHRA PRADESH,EAST GODAVARI,TRUE
533108,ANDHRA PRADESH,EAST GODAVARI,TRUE
533124,ANDHRA PRADESH,EAST GODAVARI,TRUE
533125,ANDHRA PRADESH,EAST GODAVARI,TRUE
533126,ANDHRA PRADESH,EAST GODAVARI,TRUE
533201,ANDHRA PRADESH,Konaseema,TRUE
533210,ANDHRA PRADESH,Konaseema,TRUE
533211,ANDHRA PRADESH,Konaseema,TRUE
533212,ANDHRA PRADESH,Konaseema,TRUE
533213,ANDHRA PRADESH,Konaseema,TRUE
533214,ANDHRA PRADESH,Konaseema,TRUE
533215,ANDHRA PRADESH,Konaseema,TRUE
533216,ANDHRA PRADESH,Konaseema,TRUE
533217,ANDHRA PRADESH,Konaseema,TRUE
533218,ANDHRA PRADESH,EAST GODAVARI,TRUE
533219,ANDHRA PRADESH,Konaseema,TRUE
533220,ANDHRA PRADESH,Konaseema,TRUE
533221,ANDHRA PRADESH,Konaseema,TRUE
533222,ANDHRA PRADESH,Konaseema,TRUE
533223,ANDHRA PRADESH,Konaseema,TRUE
533228,ANDHRA PRADESH,Konaseema,TRUE
533229,ANDHRA PRADESH,EAST GODAVARI,TRUE
533232,ANDHRA PRADESH,Konaseema,TRUE
533233,ANDHRA PRADESH,Konaseema,TRUE
533234,ANDHRA PRADESH,Konaseema,TRUE
533235,ANDHRA PRADESH,Konaseema,TRUE
533236,ANDHRA PRADESH,Konaseema,TRUE
533237,ANDHRA PRADESH,Konaseema,TRUE
533238,ANDHRA PRADESH,Konaseema,TRUE
533239,ANDHRA PRADESH,Konaseema,TRUE
533241,ANDHRA PRADESH,Konaseema,TRUE
533242,ANDHRA PRADESH,Konaseema,TRUE
533244,ANDHRA PRADESH,Konaseema,TRUE
533247,ANDHRA PRADESH,Konaseema,TRUE
533248,ANDHRA PRADESH,Konaseema,TRUE
533249,ANDHRA PRADESH,Konaseema,TRUE
533250,ANDHRA PRADESH,Konaseema,TRUE
533251,ANDHRA PRADESH,Konaseema,TRUE
533252,ANDHRA PRADESH,Konaseema,TRUE
533253,ANDHRA PRADESH,EAST GODAVARI,TRUE
533254,ANDHRA PRADESH,Konaseema,TRUE
533255,ANDHRA PRADESH,Konaseema,TRUE
533256,ANDHRA PRADESH,Konaseema,TRUE
533260,ANDHRA PRADESH,Kakinada,TRUE
533261,ANDHRA PRADESH,Konaseema,TRUE
533262,ANDHRA PRADESH,Kakinada,TRUE
533263,ANDHRA PRADESH,Kakinada,TRUE
533264,ANDHRA PRADESH,EAST GODAVARI,TRUE
533274,ANDHRA PRADESH,Konaseema,TRUE
533284,ANDHRA PRADESH,Alluri Sitharama Raju,TRUE
533285,ANDHRA PRADESH,Alluri Sitharama Raju,TRUE
533286,ANDHRA PRADESH,EAST GODAVARI,TRUE
533287,ANDHRA PRADESH,EAST GODAVARI,TRUE
533288,ANDHRA PRADESH,Alluri Sitharama Raju,TRUE
533289,ANDHRA PRADESH,EAST GODAVARI,TRUE
533290,ANDHRA PRADESH,EAST GODAVARI,TRUE
533291,ANDHRA PRADESH,EAST GODAVARI,TRUE
533292,ANDHRA PRADESH,EAST GODAVARI,TRUE
533293,ANDHRA PRADESH,EAST GODAVARI,TRUE
533294,ANDHRA PRADESH,EAST GODAVARI,TRUE
533295,ANDHRA PRADESH,Alluri Sitharama Raju,TRUE
533296,ANDHRA PRADESH,EAST GODAVARI,TRUE
533297,ANDHRA PRADESH,Kakinada,TRUE
533305,ANDHRA PRADESH,Konaseema,TRUE
533306,ANDHRA PRADESH,Konaseema,TRUE
533307,ANDHRA PRADESH,Konaseema,TRUE
533308,ANDHRA PRADESH,Konaseema,TRUE
533309,ANDHRA PRADESH,Konaseema,TRUE
533339,ANDHRA PRADESH,EAST GODAVARI,TRUE
533340,ANDHRA PRADESH,Konaseema,TRUE
533341,ANDHRA PRADESH,Konaseema,TRUE
533342,ANDHRA PRADESH,EAST GODAVARI,TRUE
533343,ANDHRA PRADESH,EAST GODAVARI,TRUE
533344,ANDHRA PRADESH,Kakinada,TRUE
533345,ANDHRA PRADESH,Konaseema,TRUE
533346,ANDHRA PRADESH,Konaseema,TRUE
533347,ANDHRA PRADESH,EAST GODAVARI,TRUE
533348,ANDHRA PRADESH,Alluri Sitharama Raju,TRUE
533349,ANDHRA PRADESH,Alluri Sitharama Raju,TRUE
533350,ANDHRA PRADESH,Alluri Sitharama Raju,TRUE
533351,ANDHRA PRADESH,Alluri Sitharama Raju,TRUE
533352,ANDHRA PRADESH,EAST GODAVARI,TRUE
533353,ANDHRA PRADESH,EAST GODAVARI,TRUE
533354,ANDHRA PRADESH,EAST GODAVARI,TRUE
533355,ANDHRA PRADESH,EAST GODAVARI,TRUE
533401,ANDHRA PRADESH,Kakinada,TRUE
533406,ANDHRA PRADESH,Kakinada,TRUE
533407,ANDHRA PRADESH,Kakinada,TRUE
533408,ANDHRA PRADESH,EAST GODAVARI,TRUE
533428,ANDHRA PRADESH,Alluri Sitharama Raju,TRUE
533429,ANDHRA PRADESH,Kakinada,TRUE
533430,ANDHRA PRADESH,EAST GODAVARI,TRUE
533431,ANDHRA PRADESH,Kakinada,TRUE
533432,ANDHRA PRADESH,Kakinada,TRUE
533433,ANDHRA PRADESH,Kakinada,TRUE
533434,ANDHRA PRADESH,Kakinada,TRUE
533435,ANDHRA PRADESH,Kakinada,TRUE
533436,ANDHRA PRADESH,Alluri Sitharama Raju,TRUE
533437,ANDHRA PRADESH,EAST GODAVARI,TRUE
533440,ANDHRA PRADESH,EAST GODAVARI,TRUE
533444,ANDHRA PRADESH,Kakinada,TRUE
533445,ANDHRA PRADESH,Kakinada,TRUE
533446,ANDHRA PRADESH,Kakinada,TRUE
533447,ANDHRA PRADESH,Kakinada,TRUE
533448,ANDHRA PRADESH,Kakinada,TRUE
533449,ANDHRA PRADESH,Kakinada,TRUE
533450,ANDHRA PRADESH,EAST GODAVARI,TRUE
533451,ANDHRA PRADESH,Kakinada,TRUE
533460,ANDHRA PRADESH,Kakinada,TRUE
533461,ANDHRA PRADESH,Kakinada,TRUE
533462,ANDHRA PRADESH,Kakinada,TRUE
533463,ANDHRA PRADESH,Kakinada,TRUE
533464,ANDHRA PRADESH,Kakinada,TRUE
533468,ANDHRA PRADESH,Kakinada,TRUE
533483,ANDHRA PRADESH,Alluri Sitharama Raju,TRUE
533577,ANDHRA PRADESH,Konaseema,TRUE
534001,ANDHRA PRADESH,Eluru,TRUE
534002,ANDHRA PRADESH,Eluru,TRUE
534003,ANDHRA PRADESH,Eluru,TRUE
534004,ANDHRA PRADESH,Eluru,TRUE
534005,ANDHRA PRADESH,Eluru,TRUE
534006,ANDHRA PRADESH,Eluru,TRUE
534007,ANDHRA PRADESH,Eluru,TRUE
534008,ANDHRA PRADESH,Eluru,TRUE
534101,ANDHRA PRADESH,WEST GODAVARI,TRUE
534102,ANDHRA PRADESH,WEST GODAVARI,TRUE
534111,ANDHRA PRADESH,WEST GODAVARI,TRUE
534112,ANDHRA PRADESH,WEST GODAVARI,TRUE
534122,ANDHRA PRADESH,WEST GODAVARI,TRUE
534123,ANDHRA PRADESH,WEST GODAVARI,TRUE
534124,ANDHRA PRADESH,WEST GODAVARI,TRUE
534126,ANDHRA PRADESH,WEST GODAVARI,TRUE
534134,ANDHRA PRADESH,Eluru,TRUE
534145,ANDHRA PRADESH,WEST GODAVARI,TRUE
534146,ANDHRA PRADESH,WEST GODAVARI,TRUE
534156,ANDHRA PRADESH,WEST GODAVARI,TRUE
534165,ANDHRA PRADESH,WEST GODAVARI,TRUE
534166,ANDHRA PRADESH,WEST GODAVARI,TRUE
534176,ANDHRA PRADESH,WEST GODAVARI,TRUE
534186,ANDHRA PRADESH,Eluru,TRUE
534195,ANDHRA PRADESH,Eluru,TRUE
534196,ANDHRA PRADESH,WEST GODAVARI,TRUE
534197,ANDHRA PRADESH,Eluru,TRUE
534198,ANDHRA PRADESH,Eluru,TRUE
534199,ANDHRA PRADESH,WEST GODAVARI,TRUE
534201,ANDHRA PRADESH,WEST GODAVARI,TRUE
534202,ANDHRA PRADESH,WEST GODAVARI,TRUE
534204,ANDHRA PRADESH,WEST GODAVARI,TRUE
534206,ANDHRA PRADESH,WEST GODAVARI,TRUE
534207,ANDHRA PRADESH,WEST GODAVARI,TRUE
534208,ANDHRA PRADESH,WEST GODAVARI,TRUE
534209,ANDHRA PRADESH,WEST GODAVARI,TRUE
534210,ANDHRA PRADESH,WEST GODAVARI,TRUE
534211,ANDHRA PRADESH,WEST GODAVARI,TRUE
534215,ANDHRA PRADESH,WEST GODAVARI,TRUE
534216,ANDHRA PRADESH,WEST GODAVARI,TRUE
534217,ANDHRA PRADESH,WEST GODAVARI,TRUE
534218,ANDHRA PRADESH,WEST GODAVARI,TRUE
534222,ANDHRA PRADESH,WEST GODAVARI,TRUE
534225,ANDHRA PRADESH,WEST GODAVARI,TRUE
534227,ANDHRA PRADESH,WEST GODAVARI,TRUE
534230,ANDHRA PRADESH,WEST GODAVARI,TRUE
534235,ANDHRA PRADESH,WEST GODAVARI,TRUE
534236,ANDHRA PRADESH,WEST GODAVARI,TRUE
534237,ANDHRA PRADESH,WEST GODAVARI,TRUE
534238,ANDHRA PRADESH,WEST GODAVARI,TRUE
534239,ANDHRA PRADESH,WEST GODAVARI,TRUE
534240,ANDHRA PRADESH,WEST GODAVARI,TRUE
534243,ANDHRA PRADESH,WEST GODAVARI,TRUE
534244,ANDHRA PRADESH,WEST GODAVARI,TRUE
534245,ANDHRA PRADESH,WEST GODAVARI,TRUE
534247,ANDHRA PRADESH,WEST GODAVARI,TRUE
534250,ANDHRA PRADESH,WEST GODAVARI,TRUE
534260,ANDHRA PRADESH,WEST GODAVARI,TRUE
534265,ANDHRA PRADESH,WEST GODAVARI,TRUE
534266,ANDHRA PRADESH,WEST GODAVARI,TRUE
534267,ANDHRA PRADESH,WEST GODAVARI,TRUE
534268,ANDHRA PRADESH,WEST GODAVARI,TRUE
534269,ANDHRA PRADESH,WEST GODAVARI,TRUE
534275,ANDHRA PRADESH,WEST GODAVARI,TRUE
534280,ANDHRA PRADESH,WEST GODAVARI,TRUE
534281,ANDHRA PRADESH,WEST GODAVARI,TRUE
534301,ANDHRA PRADESH,WEST GODAVARI,TRUE
534302,ANDHRA PRADESH,WEST GODAVARI,TRUE
534305,ANDHRA PRADESH,WEST GODAVARI,TRUE
534311,ANDHRA PRADESH,Eluru,TRUE
534312,ANDHRA PRADESH,Eluru,TRUE
534313,ANDHRA PRADESH,WEST GODAVARI,TRUE
534315,ANDHRA PRADESH,WEST GODAVARI,TRUE
534316,ANDHRA PRADESH,WEST GODAVARI,TRUE
534318,ANDHRA PRADESH,WEST GODAVARI,TRUE
534320,ANDHRA PRADESH,WEST GODAVARI,TRUE
534324,ANDHRA PRADESH,WEST GODAVARI,TRUE
534326,ANDHRA PRADESH,WEST GODAVARI,TRUE
534327,ANDHRA PRADESH,WEST GODAVARI,TRUE
534328,ANDHRA PRADESH,WEST GODAVARI,TRUE
534329,ANDHRA PRADESH,WEST GODAVARI,TRUE
534330,ANDHRA PRADESH,WEST GODAVARI,TRUE
534331,ANDHRA PRADESH,WEST GODAVARI,TRUE
534338,ANDHRA PRADESH,WEST GODAVARI,TRUE
534340,ANDHRA PRADESH,WEST GODAVARI,TRUE
534341,ANDHRA PRADESH,WEST GODAVARI,TRUE
534342,ANDHRA PRADESH,WEST GODAVARI,TRUE
534350,ANDHRA PRADESH,WEST GODAVARI,TRUE
534401,ANDHRA PRADESH,Eluru,TRUE
534406,ANDHRA PRADESH,WEST GODAVARI,TRUE
534411,ANDHRA PRADESH,WEST GODAVARI,TRUE
534416,ANDHRA PRADESH,WEST GODAVARI,TRUE
534425,ANDHRA PRADESH,Eluru,TRUE
534426,ANDHRA PRADESH,Eluru,TRUE
534427,ANDHRA PRADESH,Eluru,TRUE
534432,ANDHRA PRADESH,Eluru,TRUE
534435,ANDHRA PRADESH,Eluru,TRUE
534437,ANDHRA PRADESH,Eluru,TRUE
534442,ANDHRA PRADESH,Eluru,TRUE
534444,ANDHRA PRADESH,Eluru,TRUE
534447,ANDHRA PRADESH,Eluru,TRUE
534448,ANDHRA PRADESH,Eluru,TRUE
534449,ANDHRA PRADESH,Eluru,TRUE
534450,ANDHRA PRADESH,Eluru,TRUE
534451,ANDHRA PRADESH,Eluru,TRUE
534452,ANDHRA PRADESH,Eluru,TRUE
534455,ANDHRA PRADESH,Eluru,TRUE
534456,ANDHRA PRADESH,Eluru,TRUE
534460,ANDHRA PRADESH,Eluru,TRUE
534461,ANDHRA PRADESH,Eluru,TRUE
534462,ANDHRA PRADESH,Eluru,TRUE
534467,ANDHRA PRADESH,Eluru,TRUE
534475,ANDHRA PRADESH,Eluru,TRUE
535001,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535002,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535003,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535004,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535005,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535006,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535101,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535102,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535124,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535125,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535126,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535128,ANDHRA PRADESH,SRIKAKULAM,TRUE
535145,ANDHRA PRADESH,VISAKHAPATANAM,TRUE
535148,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535160,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535161,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535183,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535204,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535213,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535214,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535215,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535216,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535217,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535218,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535220,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535221,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535240,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535250,ANDHRA PRADESH,VISAKHAPATANAM,TRUE
535260,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535270,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535273,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535280,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535281,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535463,ANDHRA PRADESH,Parvathipuram Manyam,TRUE
535501,ANDHRA PRADESH,Parvathipuram Manyam,TRUE
535502,ANDHRA PRADESH,Parvathipuram Manyam,TRUE
535521,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535522,ANDHRA PRADESH,Parvathipuram Manyam,TRUE
535523,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535524,ANDHRA PRADESH,Parvathipuram Manyam,TRUE
535525,ANDHRA PRADESH,Parvathipuram Manyam,TRUE
535526,ANDHRA PRADESH,Parvathipuram Manyam,TRUE
535527,ANDHRA PRADESH,Parvathipuram Manyam,TRUE
535534,ANDHRA PRADESH,Parvathipuram Manyam,TRUE
535546,ANDHRA PRADESH,Parvathipuram Manyam,TRUE
535547,ANDHRA PRADESH,Parvathipuram Manyam,TRUE
535557,ANDHRA PRADESH,Parvathipuram Manyam,TRUE
535558,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535559,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535568,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535569,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535573,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535578,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535579,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535580,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535581,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535582,ANDHRA PRADESH,VIZIANAGARAM,TRUE
535591,ANDHRA PRADESH,Parvathipuram Manyam,TRUE
535592,ANDHRA PRADESH,Parvathipuram Manyam,TRUE
535593,ANDHRA PRADESH,Parvathipuram Manyam,TRUE
535594,ANDHRA PRADESH,Parvathipuram Manyam,TRUE
790001,ARUNACHAL PRADESH,WEST KAMENG,TRUE
790002,ARUNACHAL PRADESH,WEST KAMENG,TRUE
790003,ARUNACHAL PRADESH,WEST KAMENG,TRUE
790101,ARUNACHAL PRADESH,WEST KAMENG,TRUE
790102,ARUNACHAL PRADESH,EAST KAMENG,TRUE
790103,ARUNACHAL PRADESH,PAKKE KESSANG,TRUE
790104,ARUNACHAL PRADESH,TAWANG,TRUE
790105,ARUNACHAL PRADESH,TAWANG,TRUE
790106,ARUNACHAL PRADESH,TAWANG,TRUE
790114,ARUNACHAL PRADESH,WEST KAMENG,TRUE
790116,ARUNACHAL PRADESH,WEST KAMENG,TRUE
791001,ARUNACHAL PRADESH,WEST SIANG,TRUE
791002,ARUNACHAL PRADESH,UPPER SIANG,TRUE
791003,ARUNACHAL PRADESH,SHI YOMI,TRUE
791004,ARUNACHAL PRADESH,PAPUM PARE,TRUE
791101,ARUNACHAL PRADESH,WEST SIANG,TRUE
791102,ARUNACHAL PRADESH,LOWER SIANG,TRUE
791103,ARUNACHAL PRADESH,EAST SIANG,TRUE
791104,ARUNACHAL PRADESH,EAST SIANG,TRUE
791105,ARUNACHAL PRADESH,UPPER SIANG,TRUE
791109,ARUNACHAL PRADESH,PAPUM PARE,TRUE
791110,ARUNACHAL PRADESH,PAPUM PARE,TRUE
791111,ARUNACHAL PRADESH,PAPUM PARE,TRUE
791112,ARUNACHAL PRADESH,PAPUM PARE,TRUE
791113,ARUNACHAL PRADESH,PAPUM PARE,TRUE
791114,ARUNACHAL PRADESH,PAPUM PARE,TRUE
791118,ARUNACHAL PRADESH,KURUNG KUMEY,TRUE
791119,ARUNACHAL PRADESH,LOWER SUBANSIRI,TRUE
791120,ARUNACHAL PRADESH,LOWER SUBANSIRI,TRUE
791121,ARUNACHAL PRADESH,PAPUM PARE,TRUE
791122,ARUNACHAL PRADESH,UPPER SUBANSIRI,TRUE
791123,ARUNACHAL PRADESH,PAPUM PARE,TRUE
791125,ARUNACHAL PRADESH,LOWER SIANG,TRUE
792001,ARUNACHAL PRADESH,LOHIT,TRUE
792055,ARUNACHAL PRADESH,CHANGLANG,TRUE
792056,ARUNACHAL PRADESH,CHANGLANG,TRUE
792101,ARUNACHAL PRADESH,DIBANG VALLEY,TRUE
792102,ARUNACHAL PRADESH,NAMSAI,TRUE
792103,ARUNACHAL PRADESH,NAMSAI,TRUE
792104,ARUNACHAL PRADESH,ANJAW,TRUE
792105,ARUNACHAL PRADESH,NAMSAI,TRUE
792110,ARUNACHAL PRADESH,DIBANG VALLEY,TRUE
792111,ARUNACHAL PRADESH,LOHIT,TRUE
792120,ARUNACHAL PRADESH,CHANGLANG,TRUE
792121,ARUNACHAL PRADESH,CHANGLANG,TRUE
792122,ARUNACHAL PRADESH,CHANGLANG,TRUE
792123,ARUNACHAL PRADESH,CHANGLANG,TRUE
792124,ARUNACHAL PRADESH,PAPUM PARE,TRUE
792129,ARUNACHAL PRADESH,TIRAP,TRUE
